# go_id	kind	status	crystal_refs	notes
lib/proto/target.go::struct::TargetCloseTarget	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetCloseTargetResult	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetCreateBrowserContext	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetCreateBrowserContextResult	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetCreateTarget	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetCreateTargetResult	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetDetachFromTarget	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetDetachedFromTarget	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetDisposeBrowserContext	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetExposeDevToolsProtocol	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetFilterEntry	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetGetBrowserContexts	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetGetBrowserContextsResult	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetGetTargetInfo	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetGetTargetInfoResult	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetGetTargets	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetGetTargetsResult	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetReceivedMessageFromTarget	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetRemoteLocation	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetSendMessageToTarget	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetSetAutoAttach	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetSetDiscoverTargets	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetSetRemoteLocations	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetTargetCrashed	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetTargetCreated	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetTargetDestroyed	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetTargetInfo	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetTargetInfoChanged	struct	missing		heuristic-filter
lib/proto/target.go::type::TargetSessionID	type	missing		heuristic-filter
lib/proto/target.go::type::TargetTargetFilter	type	missing		heuristic-filter
lib/proto/target.go::type::TargetTargetID	type	missing		heuristic-filter
lib/proto/target.go::type::TargetTargetInfoType	type	missing		heuristic-filter
lib/proto/tethering.go::struct::TetheringAccepted	struct	missing		heuristic-filter
lib/proto/tethering.go::struct::TetheringBind	struct	missing		heuristic-filter
lib/proto/tethering.go::struct::TetheringUnbind	struct	missing		heuristic-filter
lib/proto/tracing.go::const::TracingMemoryDumpLevelOfDetailBackground	const	missing		heuristic-filter
lib/proto/tracing.go::const::TracingMemoryDumpLevelOfDetailDetailed	const	missing		heuristic-filter
lib/proto/tracing.go::const::TracingMemoryDumpLevelOfDetailLight	const	missing		heuristic-filter
lib/proto/tracing.go::const::TracingStartTransferModeReportEvents	const	missing		heuristic-filter
lib/proto/tracing.go::const::TracingStartTransferModeReturnAsStream	const	missing		heuristic-filter
lib/proto/tracing.go::const::TracingStreamCompressionGzip	const	missing		heuristic-filter
lib/proto/tracing.go::const::TracingStreamCompressionNone	const	missing		heuristic-filter
lib/proto/tracing.go::const::TracingStreamFormatJSON	const	missing		heuristic-filter
lib/proto/tracing.go::const::TracingStreamFormatProto	const	missing		heuristic-filter
lib/proto/tracing.go::const::TracingTraceConfigRecordModeEchoToConsole	const	missing		heuristic-filter
lib/proto/tracing.go::const::TracingTraceConfigRecordModeRecordAsMuchAsPossible	const	missing		heuristic-filter
lib/proto/tracing.go::const::TracingTraceConfigRecordModeRecordContinuously	const	missing		heuristic-filter
lib/proto/tracing.go::const::TracingTraceConfigRecordModeRecordUntilFull	const	missing		heuristic-filter
lib/proto/tracing.go::const::TracingTracingBackendAuto	const	missing		heuristic-filter
lib/proto/tracing.go::const::TracingTracingBackendChrome	const	missing		heuristic-filter
lib/proto/tracing.go::const::TracingTracingBackendSystem	const	missing		heuristic-filter
lib/proto/tracing.go::struct::TracingBufferUsage	struct	missing		heuristic-filter
lib/proto/tracing.go::struct::TracingDataCollected	struct	missing		heuristic-filter
lib/proto/tracing.go::struct::TracingEnd	struct	missing		heuristic-filter
lib/proto/tracing.go::struct::TracingGetCategories	struct	missing		heuristic-filter
lib/proto/tracing.go::struct::TracingGetCategoriesResult	struct	missing		heuristic-filter
lib/proto/tracing.go::struct::TracingRecordClockSyncMarker	struct	missing		heuristic-filter
lib/proto/tracing.go::struct::TracingRequestMemoryDump	struct	missing		heuristic-filter
lib/proto/tracing.go::struct::TracingRequestMemoryDumpResult	struct	missing		heuristic-filter
lib/proto/tracing.go::struct::TracingStart	struct	missing		heuristic-filter
lib/proto/tracing.go::struct::TracingTraceConfig	struct	missing		heuristic-filter
lib/proto/tracing.go::struct::TracingTracingComplete	struct	missing		heuristic-filter
lib/proto/tracing.go::type::TracingMemoryDumpConfig	type	missing		heuristic-filter
lib/proto/tracing.go::type::TracingMemoryDumpLevelOfDetail	type	missing		heuristic-filter
lib/proto/tracing.go::type::TracingStartTransferMode	type	missing		heuristic-filter
lib/proto/tracing.go::type::TracingStreamCompression	type	missing		heuristic-filter
lib/proto/tracing.go::type::TracingStreamFormat	type	missing		heuristic-filter
lib/proto/tracing.go::type::TracingTraceConfigRecordMode	type	missing		heuristic-filter
lib/proto/tracing.go::type::TracingTracingBackend	type	missing		heuristic-filter
lib/proto/web_audio.go::const::WebAudioAutomationRateARate	const	missing		heuristic-filter
lib/proto/web_audio.go::const::WebAudioAutomationRateKRate	const	missing		heuristic-filter
lib/proto/web_audio.go::const::WebAudioChannelCountModeClampedMax	const	missing		heuristic-filter
lib/proto/web_audio.go::const::WebAudioChannelCountModeExplicit	const	missing		heuristic-filter
lib/proto/web_audio.go::const::WebAudioChannelCountModeMax	const	missing		heuristic-filter
lib/proto/web_audio.go::const::WebAudioChannelInterpretationDiscrete	const	missing		heuristic-filter
lib/proto/web_audio.go::const::WebAudioChannelInterpretationSpeakers	const	missing		heuristic-filter
lib/proto/web_audio.go::const::WebAudioContextStateClosed	const	missing		heuristic-filter
lib/proto/web_audio.go::const::WebAudioContextStateRunning	const	missing		heuristic-filter
lib/proto/web_audio.go::const::WebAudioContextStateSuspended	const	missing		heuristic-filter
lib/proto/web_audio.go::const::WebAudioContextTypeOffline	const	missing		heuristic-filter
lib/proto/web_audio.go::const::WebAudioContextTypeRealtime	const	missing		heuristic-filter
lib/proto/web_audio.go::struct::WebAudioAudioListener	struct	missing		heuristic-filter
lib/proto/web_audio.go::struct::WebAudioAudioListenerCreated	struct	missing		heuristic-filter
lib/proto/web_audio.go::struct::WebAudioAudioListenerWillBeDestroyed	struct	missing		heuristic-filter
lib/proto/web_audio.go::struct::WebAudioAudioNode	struct	missing		heuristic-filter
lib/proto/web_audio.go::struct::WebAudioAudioNodeCreated	struct	missing		heuristic-filter
lib/proto/web_audio.go::struct::WebAudioAudioNodeWillBeDestroyed	struct	missing		heuristic-filter
lib/proto/web_audio.go::struct::WebAudioAudioParam	struct	missing		heuristic-filter
lib/proto/web_audio.go::struct::WebAudioAudioParamCreated	struct	missing		heuristic-filter
lib/proto/web_audio.go::struct::WebAudioAudioParamWillBeDestroyed	struct	missing		heuristic-filter
lib/proto/web_audio.go::struct::WebAudioBaseAudioContext	struct	missing		heuristic-filter
lib/proto/web_audio.go::struct::WebAudioContextChanged	struct	missing		heuristic-filter
lib/proto/web_audio.go::struct::WebAudioContextCreated	struct	missing		heuristic-filter
lib/proto/web_audio.go::struct::WebAudioContextRealtimeData	struct	missing		heuristic-filter
lib/proto/web_audio.go::struct::WebAudioContextWillBeDestroyed	struct	missing		heuristic-filter
lib/proto/web_audio.go::struct::WebAudioDisable	struct	missing		heuristic-filter
lib/proto/web_audio.go::struct::WebAudioEnable	struct	missing		heuristic-filter
lib/proto/web_audio.go::struct::WebAudioGetRealtimeData	struct	missing		heuristic-filter
lib/proto/web_audio.go::struct::WebAudioGetRealtimeDataResult	struct	missing		heuristic-filter
lib/proto/web_audio.go::struct::WebAudioNodeParamConnected	struct	missing		heuristic-filter
lib/proto/web_audio.go::struct::WebAudioNodeParamDisconnected	struct	missing		heuristic-filter
lib/proto/web_audio.go::struct::WebAudioNodesConnected	struct	missing		heuristic-filter
lib/proto/web_audio.go::struct::WebAudioNodesDisconnected	struct	missing		heuristic-filter
lib/proto/web_audio.go::type::WebAudioAutomationRate	type	missing		heuristic-filter
lib/proto/web_audio.go::type::WebAudioChannelCountMode	type	missing		heuristic-filter
lib/proto/web_audio.go::type::WebAudioChannelInterpretation	type	missing		heuristic-filter
lib/proto/web_audio.go::type::WebAudioContextState	type	missing		heuristic-filter
lib/proto/web_audio.go::type::WebAudioContextType	type	missing		heuristic-filter
lib/proto/web_audio.go::type::WebAudioGraphObjectID	type	missing		heuristic-filter
lib/proto/web_audio.go::type::WebAudioNodeType	type	missing		heuristic-filter
lib/proto/web_audio.go::type::WebAudioParamType	type	missing		heuristic-filter
lib/proto/web_authn.go::const::WebAuthnAuthenticatorProtocolCtap2	const	missing		heuristic-filter
lib/proto/web_authn.go::const::WebAuthnAuthenticatorProtocolU2f	const	missing		heuristic-filter
lib/proto/web_authn.go::const::WebAuthnAuthenticatorTransportBle	const	missing		heuristic-filter
lib/proto/web_authn.go::const::WebAuthnAuthenticatorTransportCable	const	missing		heuristic-filter
lib/proto/web_authn.go::const::WebAuthnAuthenticatorTransportInternal	const	missing		heuristic-filter
lib/proto/web_authn.go::const::WebAuthnAuthenticatorTransportNfc	const	missing		heuristic-filter
lib/proto/web_authn.go::const::WebAuthnAuthenticatorTransportUsb	const	missing		heuristic-filter
lib/proto/web_authn.go::const::WebAuthnCtap2VersionCtap20	const	missing		heuristic-filter
lib/proto/web_authn.go::const::WebAuthnCtap2VersionCtap21	const	missing		heuristic-filter
lib/proto/web_authn.go::struct::WebAuthnAddCredential	struct	missing		heuristic-filter
lib/proto/web_authn.go::struct::WebAuthnAddVirtualAuthenticator	struct	missing		heuristic-filter
lib/proto/web_authn.go::struct::WebAuthnAddVirtualAuthenticatorResult	struct	missing		heuristic-filter
lib/proto/web_authn.go::struct::WebAuthnClearCredentials	struct	missing		heuristic-filter
lib/proto/web_authn.go::struct::WebAuthnCredential	struct	missing		heuristic-filter
lib/proto/web_authn.go::struct::WebAuthnCredentialAdded	struct	missing		heuristic-filter
lib/proto/web_authn.go::struct::WebAuthnCredentialAsserted	struct	missing		heuristic-filter
lib/proto/web_authn.go::struct::WebAuthnDisable	struct	missing		heuristic-filter
lib/proto/web_authn.go::struct::WebAuthnEnable	struct	missing		heuristic-filter
lib/proto/web_authn.go::struct::WebAuthnGetCredential	struct	missing		heuristic-filter
lib/proto/web_authn.go::struct::WebAuthnGetCredentialResult	struct	missing		heuristic-filter
lib/proto/web_authn.go::struct::WebAuthnGetCredentials	struct	missing		heuristic-filter
lib/proto/web_authn.go::struct::WebAuthnGetCredentialsResult	struct	missing		heuristic-filter
lib/proto/web_authn.go::struct::WebAuthnRemoveCredential	struct	missing		heuristic-filter
lib/proto/web_authn.go::struct::WebAuthnRemoveVirtualAuthenticator	struct	missing		heuristic-filter
lib/proto/web_authn.go::struct::WebAuthnSetAutomaticPresenceSimulation	struct	missing		heuristic-filter
lib/proto/web_authn.go::struct::WebAuthnSetCredentialProperties	struct	missing		heuristic-filter
lib/proto/web_authn.go::struct::WebAuthnSetResponseOverrideBits	struct	missing		heuristic-filter
lib/proto/web_authn.go::struct::WebAuthnSetUserVerified	struct	missing		heuristic-filter
lib/proto/web_authn.go::struct::WebAuthnVirtualAuthenticatorOptions	struct	missing		heuristic-filter
lib/proto/web_authn.go::type::WebAuthnAuthenticatorID	type	missing		heuristic-filter
lib/proto/web_authn.go::type::WebAuthnAuthenticatorProtocol	type	missing		heuristic-filter
lib/proto/web_authn.go::type::WebAuthnAuthenticatorTransport	type	missing		heuristic-filter
lib/proto/web_authn.go::type::WebAuthnCtap2Version	type	missing		heuristic-filter
lib/utils/check-issue/main_test.go::test::TestBasic	test	missing		heuristic-filter
lib/utils/imageutil.go::func::NewImgProcessor	func	missing		heuristic-filter
lib/utils/imageutil.go::method::jpegProcessor.Decode	method	missing		heuristic-filter
lib/utils/imageutil.go::method::pngProcessor.Decode	method	missing		heuristic-filter
lib/utils/imageutil.go::type::ImgProcessor	type	missing		heuristic-filter
lib/utils/imageutil_test.go::test::TestNewImgProcessor	test	missing		heuristic-filter
lib/utils/imageutil_test.go::test::TestSplicePngVertical	test	missing		heuristic-filter
lib/utils/shell/shell.go::func::Shell	func	missing		heuristic-filter
lib/utils/sleeper.go::method::MaxSleepCountError.Is	method	missing		heuristic-filter
lib/utils/sleeper_test.go::test::TestBackoffSleeperWakeNow	test	missing		heuristic-filter
lib/utils/sleeper_test.go::test::TestCountSleeperCancel	test	missing		heuristic-filter
lib/utils/sleeper_test.go::test::TestCountSleeperErr	test	missing		heuristic-filter
lib/utils/sleeper_test.go::test::TestEachSleepers	test	missing		heuristic-filter
lib/utils/sleeper_test.go::test::TestRaceSleepers	test	missing		heuristic-filter
lib/utils/sleeper_test.go::test::TestRetry	test	missing		heuristic-filter
lib/utils/sleeper_test.go::test::TestRetryCancel	test	missing		heuristic-filter
