# go_id	kind	status	crystal_refs	notes
lib/proto/css.go::method::CSSSetEffectivePropertyValueForNode.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSSetKeyframeKey.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSSetKeyframeKey.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSSetLocalFontsEnabled.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSSetLocalFontsEnabled.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSSetMediaText.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSSetMediaText.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSSetPropertyRulePropertyName.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSSetPropertyRulePropertyName.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSSetRuleSelector.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSSetRuleSelector.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSSetScopeText.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSSetScopeText.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSSetStyleSheetText.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSSetStyleSheetText.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSSetStyleTexts.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSSetStyleTexts.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSSetSupportsText.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSSetSupportsText.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSStartRuleUsageTracking.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSStartRuleUsageTracking.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSStopRuleUsageTracking.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSStopRuleUsageTracking.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSStyleSheetAdded.ProtoEvent	method	missing		auto-generated
lib/proto/css.go::method::CSSStyleSheetChanged.ProtoEvent	method	missing		auto-generated
lib/proto/css.go::method::CSSStyleSheetRemoved.ProtoEvent	method	missing		auto-generated
lib/proto/css.go::method::CSSTakeComputedStyleUpdates.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSTakeComputedStyleUpdates.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSTakeCoverageDelta.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSTakeCoverageDelta.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSTrackComputedStyleUpdates.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSTrackComputedStyleUpdates.ProtoReq	method	missing		auto-generated
lib/proto/css.go::struct::CSSAddRule	struct	missing		auto-generated
lib/proto/css.go::struct::CSSAddRuleResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCSSComputedStyleProperty	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCSSContainerQuery	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCSSFontPaletteValuesRule	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCSSKeyframeRule	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCSSKeyframesRule	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCSSLayer	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCSSLayerData	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCSSMedia	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCSSPositionFallbackRule	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCSSPositionTryRule	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCSSProperty	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCSSPropertyRegistration	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCSSPropertyRule	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCSSRule	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCSSScope	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCSSStyle	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCSSStyleSheetHeader	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCSSSupports	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCSSTryRule	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCollectClassNames	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCollectClassNamesResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCreateStyleSheet	struct	missing		auto-generated
lib/proto/css.go::struct::CSSCreateStyleSheetResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSDisable	struct	missing		auto-generated
lib/proto/css.go::struct::CSSEnable	struct	missing		auto-generated
lib/proto/css.go::struct::CSSFontFace	struct	missing		auto-generated
lib/proto/css.go::struct::CSSFontVariationAxis	struct	missing		auto-generated
lib/proto/css.go::struct::CSSFontsUpdated	struct	missing		auto-generated
lib/proto/css.go::struct::CSSForcePseudoState	struct	missing		auto-generated
lib/proto/css.go::struct::CSSGetBackgroundColors	struct	missing		auto-generated
lib/proto/css.go::struct::CSSGetBackgroundColorsResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSGetComputedStyleForNode	struct	missing		auto-generated
lib/proto/css.go::struct::CSSGetComputedStyleForNodeResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSGetInlineStylesForNode	struct	missing		auto-generated
lib/proto/css.go::struct::CSSGetInlineStylesForNodeResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSGetLayersForNode	struct	missing		auto-generated
lib/proto/css.go::struct::CSSGetLayersForNodeResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSGetLocationForSelector	struct	missing		auto-generated
lib/proto/css.go::struct::CSSGetLocationForSelectorResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSGetMatchedStylesForNode	struct	missing		auto-generated
lib/proto/css.go::struct::CSSGetMatchedStylesForNodeResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSGetMediaQueries	struct	missing		auto-generated
lib/proto/css.go::struct::CSSGetMediaQueriesResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSGetPlatformFontsForNode	struct	missing		auto-generated
lib/proto/css.go::struct::CSSGetPlatformFontsForNodeResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSGetStyleSheetText	struct	missing		auto-generated
lib/proto/css.go::struct::CSSGetStyleSheetTextResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSInheritedPseudoElementMatches	struct	missing		auto-generated
lib/proto/css.go::struct::CSSInheritedStyleEntry	struct	missing		auto-generated
lib/proto/css.go::struct::CSSMediaQuery	struct	missing		auto-generated
lib/proto/css.go::struct::CSSMediaQueryExpression	struct	missing		auto-generated
lib/proto/css.go::struct::CSSMediaQueryResultChanged	struct	missing		auto-generated
lib/proto/css.go::struct::CSSPlatformFontUsage	struct	missing		auto-generated
lib/proto/css.go::struct::CSSPseudoElementMatches	struct	missing		auto-generated
lib/proto/css.go::struct::CSSRuleMatch	struct	missing		auto-generated
lib/proto/css.go::struct::CSSRuleUsage	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSelectorList	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSetContainerQueryText	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSetContainerQueryTextResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSetEffectivePropertyValueForNode	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSetKeyframeKey	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSetKeyframeKeyResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSetLocalFontsEnabled	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSetMediaText	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSetMediaTextResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSetPropertyRulePropertyName	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSetPropertyRulePropertyNameResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSetRuleSelector	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSetRuleSelectorResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSetScopeText	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSetScopeTextResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSetStyleSheetText	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSetStyleSheetTextResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSetStyleTexts	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSetStyleTextsResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSetSupportsText	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSetSupportsTextResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSShorthandEntry	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSourceRange	struct	missing		auto-generated
lib/proto/css.go::struct::CSSSpecificity	struct	missing		auto-generated
lib/proto/css.go::struct::CSSStartRuleUsageTracking	struct	missing		auto-generated
lib/proto/css.go::struct::CSSStopRuleUsageTracking	struct	missing		auto-generated
lib/proto/css.go::struct::CSSStopRuleUsageTrackingResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSStyleDeclarationEdit	struct	missing		auto-generated
lib/proto/css.go::struct::CSSStyleSheetAdded	struct	missing		auto-generated
lib/proto/css.go::struct::CSSStyleSheetChanged	struct	missing		auto-generated
lib/proto/css.go::struct::CSSStyleSheetRemoved	struct	missing		auto-generated
lib/proto/css.go::struct::CSSTakeComputedStyleUpdates	struct	missing		auto-generated
lib/proto/css.go::struct::CSSTakeComputedStyleUpdatesResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSTakeCoverageDelta	struct	missing		auto-generated
lib/proto/css.go::struct::CSSTakeCoverageDeltaResult	struct	missing		auto-generated
lib/proto/css.go::struct::CSSTrackComputedStyleUpdates	struct	missing		auto-generated
lib/proto/css.go::struct::CSSValue	struct	missing		auto-generated
lib/proto/css.go::type::CSSCSSMediaSource	type	missing		auto-generated
lib/proto/css.go::type::CSSCSSRuleType	type	missing		auto-generated
lib/proto/css.go::type::CSSStyleSheetID	type	missing		auto-generated
lib/proto/css.go::type::CSSStyleSheetOrigin	type	missing		auto-generated
lib/proto/database.go::method::DatabaseAddDatabase.ProtoEvent	method	missing		auto-generated
lib/proto/database.go::method::DatabaseDisable.Call	method	missing		auto-generated
lib/proto/database.go::method::DatabaseDisable.ProtoReq	method	missing		auto-generated
lib/proto/database.go::method::DatabaseEnable.Call	method	missing		auto-generated
lib/proto/database.go::method::DatabaseEnable.ProtoReq	method	missing		auto-generated
lib/proto/database.go::method::DatabaseExecuteSQL.Call	method	missing		auto-generated
lib/proto/database.go::method::DatabaseExecuteSQL.ProtoReq	method	missing		auto-generated
lib/proto/database.go::method::DatabaseGetDatabaseTableNames.Call	method	missing		auto-generated
lib/proto/database.go::method::DatabaseGetDatabaseTableNames.ProtoReq	method	missing		auto-generated
lib/proto/database.go::struct::DatabaseAddDatabase	struct	missing		auto-generated
lib/proto/database.go::struct::DatabaseDatabase	struct	missing		auto-generated
lib/proto/database.go::struct::DatabaseDisable	struct	missing		auto-generated
lib/proto/database.go::struct::DatabaseEnable	struct	missing		auto-generated
lib/proto/database.go::struct::DatabaseError	struct	missing		auto-generated
lib/proto/database.go::struct::DatabaseExecuteSQL	struct	missing		auto-generated
lib/proto/database.go::struct::DatabaseExecuteSQLResult	struct	missing		auto-generated
lib/proto/database.go::struct::DatabaseGetDatabaseTableNames	struct	missing		auto-generated
lib/proto/database.go::struct::DatabaseGetDatabaseTableNamesResult	struct	missing		auto-generated
lib/proto/database.go::type::DatabaseDatabaseID	type	missing		auto-generated
lib/proto/debugger.go::const::DebuggerBreakLocationTypeCall	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerBreakLocationTypeDebuggerStatement	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerBreakLocationTypeReturn	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerContinueToLocationTargetCallFramesAny	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerContinueToLocationTargetCallFramesCurrent	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerDebugSymbolsTypeEmbeddedDWARF	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerDebugSymbolsTypeExternalDWARF	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerDebugSymbolsTypeNone	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerDebugSymbolsTypeSourceMap	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerPausedReasonAmbiguous	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerPausedReasonAssert	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerPausedReasonCSPViolation	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerPausedReasonDOM	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerPausedReasonDebugCommand	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerPausedReasonEventListener	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerPausedReasonException	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerPausedReasonInstrumentation	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerPausedReasonOOM	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerPausedReasonOther	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerPausedReasonPromiseRejection	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerPausedReasonStep	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerPausedReasonXHR	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerRestartFrameModeStepInto	const	missing		auto-generated
lib/proto/debugger.go::const::DebuggerScopeTypeBlock	const	missing		auto-generated
